DATE;POINT;MARKER;LONGITUDE;LATITUDE;HDOP;COUNT_CO2_100;CO2_100;COUNT_P_atm;P_atm;COUNT_CO2_10;CO2_10;COUNT_T_atm;T_atm ;COUNT_SP;SP ;COUNT_SO2;SO2;COUNT_H2S;H2S ;COUNT_PYR;PYR ;COUNT_V_FLUX;V_FLUX;COUNT_P_in;P_in;COUNT_Rh;Rh;COUNT_T_in;T_in;COUNT_V_BAT;V_BAT;PUMP_FLUX;Thermocouple;MISSING;TIMELAG
10/09/2018 09:19:51;P706;0;38.79343;15.215742;118;6997;1559.127708;17479;925.38;21082;1487.587817;39417;16.778;31991;-43.7;455;-56.107;455;-18.34;456;1.429;3562;;1325;1878;3036;2.862;945.945;42.827;39.9;12.902;1.106;-99.9;0;10
10/09/2018 09:20:01;P707;0;38.79343;15.215742;118;6999;1561.076669;17477;925.331;21065;1486.036473;39419;16.779;31995;-43.5;455;-56.107;456;-18.335;456;1.429;3426;;1323;1879;3034;2.753;933.641;42.729;39.95;12.894;1.003;-99.9;0;10
10/09/2018 09:20:11;P708;0;38.79343;15.215742;118;7005;1566.73016;17478;925.356;21031;1482.740405;39423;16.781;31989;-43.8;455;-56.107;456;-18.335;456;1.429;3440;;1324;1879;3017;2.764;957.156;42.778;39.95;12.825;1.014;-99.9;0;10
10/09/2018 09:20:21;P709;0;38.79343;15.215742;118;6990;1552.503223;17479;925.38;21053;1484.873072;39427;16.783;31995;-43.5;455;-56.107;456;-18.335;456;1.429;3457;;1325;1880;3016;2.778;942.938;42.827;40;12.821;1.027;-99.9;0;10
10/09/2018 09:20:31;P710;0;38.79343;15.215742;118;6996;1558.153327;17487;925.578;21114;1490.690992;39430;16.784;31985;-44;455;-56.107;455;-18.34;456;1.429;3498;;1322;1880;3003;2.811;952.508;42.679;40;12.768;1.058;-99.9;0;10
10/09/2018 09:20:41;P711;0;38.79343;15.215742;118;7005;1566.73016;17488;925.603;21162;1495.346974;39432;16.785;31990;-43.7;455;-56.107;455;-18.34;456;1.429;3419;;1324;1880;3003;2.748;946.492;42.778;40;12.768;0.998;-99.9;0;10
10/09/2018 09:20:51;P712;0;38.79343;15.215742;118;7036;1595.812919;17504;925.998;21088;1488.169613;39433;16.786;31988;-43.8;455;-56.107;456;-18.335;456;1.429;3414;;1324;1878;3004;2.744;962.078;42.778;39.9;12.772;0.994;-99.9;0;10
10/09/2018 09:21:01;P713;0;38.79343;15.215742;117;7030;1590.147828;17509;926.121;20949;1474.794068;39434;16.786;31989;-43.8;455;-56.107;456;-18.335;456;1.429;3439;;1325;1879;3004;2.764;941.57;42.827;39.95;12.772;1.013;-99.9;0;10
10/09/2018 09:21:11;P714;0;38.79343;15.215742;117;7005;1566.73016;17509;926.121;20864;1466.6583;39436;16.787;31974;-44.4;455;-56.107;455;-18.34;456;1.429;3499;;1326;1881;3007;2.812;959.891;42.877;40.05;12.785;1.059;-99.9;0;10
10/09/2018 09:21:21;P715;0;38.79343;15.215742;117;7035;1594.836017;17502;925.948;21105;1489.915137;39434;16.786;31962;-45;455;-56.107;455;-18.34;456;1.429;3426;;1327;1880;3005;2.753;950.594;42.926;40;12.776;1.003;-99.9;0;10
10/09/2018 09:21:31;P716;0;38.79343;15.215742;117;7038;1597.766927;17503;925.973;21150;1494.182841;39435;16.787;31963;-44.9;455;-56.107;455;-18.34;456;1.429;3417;;1325;1879;3006;2.746;945.398;42.827;39.95;12.78;0.996;-99.9;0;10
10/09/2018 09:21:41;P717;0;38.79343;15.215742;117;7046;1605.194638;17506;926.047;21018;1481.383414;39436;16.787;31980;-44.2;455;-56.107;456;-18.335;456;1.429;3527;;1325;1881;3021;2.834;944.852;42.827;40.05;12.841;1.08;-99.9;0;10
10/09/2018 09:21:51;P718;0;38.79343;15.21574;117;7011;1572.385892;17505;926.022;20863;1466.464645;39440;16.789;31965;-44.8;455;-56.107;456;-18.335;456;1.429;3467;;1325;1882;3029;2.786;942.391;42.827;40.1;12.874;1.034;-99.9;0;10
10/09/2018 09:22:01;P719;0;38.79343;15.21574;117;6981;1544.129571;17498;925.849;20833;1463.560122;39443;16.791;31957;-45.2;455;-56.107;455;-18.34;456;1.429;3448;;1325;1882;3035;2.771;954.422;42.827;40.1;12.898;1.02;-99.9;0;10
10/09/2018 09:22:11;P720;0;38.79343;15.21574;117;6959;1523.508247;17491;925.677;20713;1451.947633;39443;16.791;31953;-45.4;455;-56.107;455;-18.34;456;1.429;3402;;1327;1882;3033;2.734;942.391;42.926;40.1;12.89;0.985;-99.9;0;10
10/09/2018 09:22:21;P721;0;38.79343;15.21574;117;6969;1532.842571;17484;925.504;20672;1448.078789;39444;16.791;31977;-44.3;455;-56.107;456;-18.335;456;1.429;3543;;1324;1881;3035;2.847;946.492;42.778;40.05;12.898;1.092;-99.9;0;10
10/09/2018 09:22:31;P722;0;38.79343;15.21574;117;6960;1524.480293;17479;925.38;20654;1446.338131;39444;16.791;31987;-43.9;455;-56.107;456;-18.335;456;1.429;3438;;1323;1883;3035;2.763;934.734;42.729;40.15;12.898;1.012;-99.9;0;10
10/09/2018 09:22:41;P723;0;38.79343;15.21574;117;6970;1533.815241;17483;925.479;20587;1439.764116;39448;16.793;31999;-43.3;455;-56.107;456;-18.335;456;1.429;3434;;1323;1883;3034;2.76;953.875;42.729;40.15;12.894;1.009;-99.9;0;10
10/09/2018 09:22:51;P724;0;38.79343;15.21574;117;6977;1540.431134;17484;925.504;20798;1460.269007;39447;16.793;31997;-43.4;455;-56.107;456;-18.335;456;1.429;3408;;1326;1882;3035;2.739;942.391;42.877;40.1;12.898;0.989;-99.9;0;10
10/09/2018 09:23:01;P725;0;38.79343;15.21574;117;6985;1547.828956;17487;925.578;20866;1466.851958;39448;16.793;32000;-43.3;455;-56.107;456;-18.335;456;1.429;3550;;1324;1882;3035;2.852;943.484;42.778;40.1;12.898;1.097;-99.9;0;10
10/09/2018 09:23:11;P726;0;38.79343;15.21574;117;7001;1562.830961;17486;925.553;20902;1470.338219;39450;16.794;31995;-43.5;455;-56.107;456;-18.335;456;1.429;3430;;1326;1882;3017;2.756;933.641;42.877;40.1;12.825;1.006;-99.9;0;10
10/09/2018 09:23:21;P727;0;38.79343;15.21574;116;7008;1569.460233;17487;925.578;20885;1468.594987;39453;16.796;32006;-43;455;-56.107;456;-18.335;456;1.429;3434;;1328;1881;3004;2.76;958.523;42.976;40.05;12.772;1.009;-99.9;0;10
10/09/2018 09:23:31;P728;0;38.79343;15.21574;116;7017;1577.848733;17487;925.578;20826;1462.979285;39455;16.797;32009;-42.9;455;-56.107;456;-18.335;456;1.429;3439;;1329;1882;3003;2.764;941.57;43.026;40.1;12.768;1.013;-99.9;0;10
10/09/2018 09:23:41;P729;0;38.79343;15.21574;116;7020;1580.77612;17498;925.849;20831;1463.366507;39455;16.797;31990;-43.7;455;-56.107;456;-18.335;456;1.429;3543;;1326;1881;3004;2.847;960.711;42.877;40.05;12.772;1.092;-99.9;0;10
10/09/2018 09:23:51;P730;0;38.79343;15.21574;116;7029;1589.171319;17509;926.121;20954;1475.181596;39455;16.797;31988;-43.8;455;-56.107;456;-18.335;456;1.429;3423;;1320;1882;3005;2.751;948.133;42.58;40.1;12.776;1.001;-99.9;0;10
10/09/2018 09:24:01;P731;0;38.79343;15.21574;116;7020;1580.77612;17509;926.121;20918;1471.887929;39456;16.797;31993;-43.6;455;-56.107;456;-18.335;456;1.429;3413;;1319;1884;3004;2.743;950.32;42.53;40.2;12.772;0.993;-99.9;0;10
10/09/2018 09:24:11;P732;0;38.79343;15.21574;116;7013;1574.141576;17511;926.17;20868;1467.045617;39458;16.798;31996;-43.5;455;-56.107;455;-18.34;456;1.429;3565;;1321;1884;3005;2.864;948.406;42.63;40.2;12.776;1.109;-99.9;0;10
10/09/2018 09:24:21;P733;0;38.79343;15.21574;116;7014;1575.11705;17507;926.072;20846;1464.915496;39460;16.799;31969;-44.7;455;-56.107;456;-18.335;456;1.429;3431;;1323;1884;3005;2.757;934.734;42.729;40.2;12.776;1.007;-99.9;0;10
10/09/2018 09:24:31;P734;0;38.79343;15.21574;116;6967;1531.091928;17508;926.096;20811;1461.430495;39461;16.799;31964;-44.9;455;-56.107;456;-18.335;456;1.429;3433;;1325;1884;3006;2.759;958.25;42.827;40.2;12.78;1.008;-99.9;0;10
10/09/2018 09:24:41;P735;0;38.79343;15.21574;116;6983;1546.076497;17509;926.121;20909;1470.919341;39463;16.8;31960;-45.1;455;-56.107;456;-18.335;456;1.429;3418;;1326;1884;3018;2.747;941.844;42.877;40.2;12.829;0.997;-99.9;0;10
10/09/2018 09:24:51;P736;0;38.79343;15.21574;116;6972;1535.760778;17502;925.948;20855;1465.690051;39467;16.802;31962;-45;455;-56.107;456;-18.335;456;1.429;3549;;1324;1884;3033;2.851;954.422;42.778;40.2;12.89;1.097;-99.9;0;10
10/09/2018 09:25:01;P737;0;38.79343;15.21574;116;6996;1558.153327;17504;925.998;20910;1471.113054;39470;16.804;31975;-44.4;456;-56.095;456;-18.335;456;1.429;3421;;1322;1885;3035;2.749;935.281;42.679;40.25;12.898;0.999;-99.9;0;10
10/09/2018 09:25:11;P738;0;38.79343;15.21574;116;7013;1574.141576;17494;925.751;20855;1465.690051;39474;16.806;31973;-44.5;455;-56.107;456;-18.335;456;1.429;3430;;1321;1886;3034;2.756;962.625;42.63;40.3;12.894;1.006;-99.9;0;14017
